Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Grand Total
6979,56,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,83.0,20.75,4,2024-07-14,Standard,"Impulse Item,Accessory,Accessory",68.94,151.94
6988,46,Female,No,Tablet,SKU1002,3,Completed,Credit Card,247.03,247.03,1,2023-12-10,Overnight,Extended Warranty,34.59,281.62
6990,36,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,2024-03-20,Overnight,Extended Warranty,11.1,6340.620000000001
6991,41,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2024-03-10,Standard,"Accessory,Impulse Item",57.37,181.87
6993,33,Male,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2024-06-02,Overnight,"Impulse Item,Impulse Item",75.59,6834.2300000000005
6997,30,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2024-09-19,Express,,0.0,124.5
6999,38,Male,No,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,2024-03-15,Express,Extended Warranty,14.99,1250.14
6999,38,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1235.15,247.03,5,2024-03-18,Express,"Impulse Item,Impulse Item",71.63,1306.7800000000002
7002,56,Female,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-01-13,Overnight,"Extended Warranty,Accessory",49.23,235.98
7003,64,Male,No,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2024-04-18,Express,,0.0,3711.68
7003,64,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-09-07,Standard,Impulse Item,19.82,7931.719999999999
7004,30,Female,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,2023-11-19,Standard,"Extended Warranty,Extended Warranty",39.64,7160.35
7008,39,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2023-12-14,Standard,,0.0,2373.57
7008,39,Male,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2024-05-10,Express,"Extended Warranty,Extended Warranty",35.51,201.51
7009,65,Male,Yes,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-05-24,Standard,Impulse Item,24.13,2247.4
7013,65,Male,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2023-11-09,Standard,"Extended Warranty,Accessory",48.96,4273.11
7014,68,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,83.0,20.75,4,2024-05-10,Overnight,"Extended Warranty,Impulse Item",49.24,132.24
7015,57,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2024-05-14,Overnight,"Extended Warranty,Accessory",39.72,3204.48
7016,32,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-03-07,Standard,,0.0,145.25
7020,40,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2024-01-31,Standard,Accessory,5.21,8453.509999999998
7020,40,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2024-07-17,Standard,Accessory,21.55,5559.88
7021,75,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2023-11-14,Standard,"Accessory,Impulse Item,Accessory",38.23,3202.9900000000002
7021,75,Male,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-02-21,Overnight,"Extended Warranty,Extended Warranty",56.31,243.06
7021,75,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,83.0,20.75,4,2024-05-13,Overnight,,0.0,83.0
7021,75,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,2024-08-29,Standard,"Extended Warranty,Impulse Item,Impulse Item",96.59,4843.7300000000005
7025,41,Female,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2024-05-29,Express,"Accessory,Impulse Item,Impulse Item",80.96,4305.11
7025,41,Female,No,Smartwatch,SKU1003,3,Completed,Cash,2534.49,844.83,3,2024-09-18,Express,"Extended Warranty,Extended Warranty",91.71,2626.2
7026,20,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2023-11-14,Overnight,,0.0,3164.76
7027,38,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2024-01-18,Standard,Impulse Item,15.34,4239.49
7030,28,Female,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2024-02-24,Express,"Extended Warranty,Extended Warranty,Extended Warranty",58.03,552.09
7030,28,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,2024-07-16,Express,"Impulse Item,Extended Warranty",56.51,5125.49
7031,43,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,7603.47,844.83,9,2024-04-07,Express,"Impulse Item,Extended Warranty,Extended Warranty",89.03,7692.5
7032,45,Female,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2024-08-03,Overnight,"Accessory,Extended Warranty",59.26,1788.47
7033,40,Male,No,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2024-04-26,Express,,0.0,463.96
7034,42,Male,No,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,2024-07-12,Express,"Impulse Item,Impulse Item,Impulse Item",54.45,2428.02
7034,42,Male,No,Laptop,SKU1005,3,Completed,Paypal,4175.64,463.96,9,2024-09-17,Express,"Accessory,Extended Warranty,Accessory",94.41,4270.05
7035,71,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2023-11-08,Overnight,"Accessory,Accessory,Accessory",90.39,5159.37
7035,71,Female,No,Laptop,SKU1005,3,Completed,Cash,463.96,463.96,1,2024-02-05,Overnight,Accessory,16.64,480.59999999999997
7036,39,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,2024-05-08,Express,"Accessory,Accessory",63.56,2598.0499999999997
7040,45,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,7120.71,791.19,9,2024-01-22,Express,"Impulse Item,Extended Warranty",47.02,7167.7300000000005
7042,71,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-11-14,Overnight,"Accessory,Impulse Item,Accessory",39.29,6797.93
7043,49,Male,Yes,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2024-02-11,Express,"Impulse Item,Accessory,Extended Warranty",103.6,3351.3199999999997
7043,49,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,2024-07-16,Express,Extended Warranty,18.0,225.5
7047,25,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,2023-10-26,Express,Accessory,37.19,501.15
7047,25,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2023-11-09,Overnight,"Extended Warranty,Accessory,Impulse Item",80.07,1809.28
7048,48,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-03-05,Overnight,,0.0,1729.21
7053,48,Male,No,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2023-10-30,Standard,"Accessory,Accessory",71.47,4027.4199999999996
7053,48,Male,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,2024-01-02,Standard,,0.0,7120.71
7053,48,Male,No,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2024-05-06,Overnight,"Extended Warranty,Impulse Item,Accessory",90.43,1946.27
7053,48,Male,No,Smartphone,SKU1004,2,Completed,Paypal,5538.33,791.19,7,2024-09-06,Overnight,"Accessory,Impulse Item",60.53,5598.86
7054,22,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2023-12-22,Express,,0.0,20.75
7057,36,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-02-25,Overnight,"Extended Warranty,Extended Warranty,Accessory",52.71,843.9000000000001
7061,35,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2024-01-31,Overnight,,0.0,3379.32
7061,35,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,2024-08-08,Express,Accessory,16.92,2240.19
7063,53,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,3379.32,844.83,4,2023-12-06,Express,"Accessory,Extended Warranty,Extended Warranty",70.94,3450.26
7065,23,Male,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,2024-05-14,Standard,"Impulse Item,Impulse Item,Impulse Item",70.78,1462.66
7066,55,Male,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2023-10-29,Overnight,Accessory,39.88,1028.0
7067,28,Male,No,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2024-07-02,Standard,"Extended Warranty,Extended Warranty,Impulse Item",75.55,3454.8700000000003
7070,37,Male,No,Tablet,SKU1002,3,Completed,Credit Card,741.09,247.03,3,2023-10-13,Standard,Extended Warranty,22.82,763.9100000000001
7070,37,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2024-02-26,Overnight,,0.0,5538.33
7070,37,Male,No,Smartwatch,SKU1003,3,Completed,Cash,2534.49,844.83,3,2024-04-25,Express,Extended Warranty,10.04,2544.5299999999997
7070,37,Male,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-05-31,Standard,Impulse Item,11.96,2795.7200000000003
7074,30,Female,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2024-09-08,Standard,,0.0,166.0
7075,47,Female,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2024-01-07,Express,,0.0,5068.98
7077,30,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-01-15,Express,"Impulse Item,Extended Warranty,Accessory",71.08,7982.98
7077,30,Female,No,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2024-05-17,Overnight,"Impulse Item,Impulse Item",59.46,1915.3
7078,48,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2024-02-08,Standard,,0.0,1729.21
7080,37,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,8448.3,844.83,10,2023-12-21,Express,,0.0,8448.3
7086,31,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,2024-04-18,Overnight,Accessory,8.03,49.53
7087,22,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,2023-12-28,Standard,Extended Warranty,33.93,3413.25
7090,36,Male,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,2024-07-26,Express,,0.0,741.09
7091,70,Male,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2024-02-15,Overnight,,0.0,7911.9
7091,70,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-08-09,Overnight,Impulse Item,26.27,130.02
7094,51,Female,No,Smartphone,SKU1001,5,Completed,Cash,83.0,20.75,4,2024-05-10,Standard,,0.0,83.0
7096,60,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,2024-07-21,Overnight,,0.0,2470.3
7097,72,Male,No,Tablet,SKU1002,3,Completed,Credit Card,988.12,247.03,4,2024-03-15,Overnight,Accessory,6.85,994.97
7098,61,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,2024-08-30,Overnight,"Accessory,Accessory",50.35,7962.25
7100,60,Male,No,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2023-10-22,Overnight,"Accessory,Extended Warranty",37.0,1892.84
7100,60,Male,No,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,2023-12-29,Overnight,,0.0,741.09
7101,67,Female,No,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2024-07-26,Standard,"Extended Warranty,Accessory,Extended Warranty",102.98,2079.22
7102,76,Female,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-07-29,Standard,Accessory,20.75,2804.51
7107,46,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2024-04-27,Overnight,Extended Warranty,38.21,1727.8700000000001
7108,79,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7120.71,791.19,9,2024-04-13,Standard,,0.0,7120.71
7109,71,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,20.75,20.75,1,2024-04-27,Standard,"Impulse Item,Impulse Item",23.28,44.03
7109,71,Female,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,2024-04-29,Standard,"Extended Warranty,Impulse Item,Extended Warranty",102.01,565.97
7111,54,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,2024-07-29,Overnight,"Extended Warranty,Extended Warranty,Impulse Item",97.51,2320.78
7112,67,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-06-20,Standard,,0.0,103.75
7113,53,Female,No,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,2024-08-03,Overnight,,0.0,1689.66
7114,49,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,2023-10-25,Express,Impulse Item,6.59,3962.54
7115,37,Female,No,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2023-11-11,Standard,,0.0,186.75
7116,35,Female,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,2023-12-18,Standard,"Accessory,Accessory,Accessory",90.93,1482.8100000000002
7119,58,Male,No,Smartphone,SKU1004,2,Completed,Cash,3164.76,791.19,4,2024-07-03,Express,"Extended Warranty,Accessory",63.69,3228.4500000000003
7120,79,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2024-02-17,Overnight,"Accessory,Extended Warranty,Accessory",107.53,8555.83
7120,79,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,83.0,20.75,4,2024-03-28,Overnight,"Accessory,Accessory,Extended Warranty",56.92,139.92000000000002
7122,66,Male,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2023-10-17,Express,"Accessory,Extended Warranty,Accessory",70.86,915.69
7123,73,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2024-02-03,Overnight,"Impulse Item,Accessory",93.28,6007.09
7124,46,Male,No,Smartphone,SKU1004,2,Completed,Cash,6329.52,791.19,8,2024-04-19,Overnight,,0.0,6329.52
7125,58,Female,No,Laptop,SKU1005,3,Completed,Credit Card,2783.76,463.96,6,2024-04-15,Express,,0.0,2783.76
7125,58,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,5913.81,844.83,7,2024-05-06,Standard,Extended Warranty,37.01,5950.820000000001
7126,54,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,2023-12-04,Express,"Accessory,Extended Warranty",72.96,1762.6200000000001
7126,54,Male,No,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-03-25,Overnight,"Extended Warranty,Impulse Item",56.22,4803.360000000001
7126,54,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2024-03-29,Standard,Accessory,27.38,3406.7000000000003
7127,80,Male,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2024-08-12,Standard,"Extended Warranty,Extended Warranty",52.96,2029.2
7129,26,Female,No,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,2024-01-27,Express,,0.0,741.09
7129,26,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2024-07-02,Standard,"Extended Warranty,Accessory,Impulse Item",95.06,3806.74
7130,76,Male,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-01-22,Overnight,"Extended Warranty,Impulse Item",79.7,870.8900000000001
7131,49,Female,Yes,Tablet,SKU1002,3,Completed,Credit Card,741.09,247.03,3,2024-02-14,Overnight,,0.0,741.09
7134,47,Female,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,2023-10-01,Overnight,Impulse Item,5.64,7126.35
7134,47,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-06-24,Overnight,Impulse Item,39.38,1729.0400000000002
7135,33,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2023-11-10,Standard,Extended Warranty,47.26,171.76
7136,40,Female,No,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2024-09-10,Express,"Impulse Item,Impulse Item,Accessory",104.29,598.35
7140,20,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,2023-11-11,Overnight,Extended Warranty,43.98,2578.47
7140,20,Female,No,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,2024-01-10,Express,,0.0,1235.15
7145,52,Female,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2024-03-08,Express,"Extended Warranty,Impulse Item,Extended Warranty",83.55,7687.02
7149,27,Male,No,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,2024-05-03,Standard,"Accessory,Impulse Item",49.29,1738.95
7151,45,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2023-09-28,Express,"Accessory,Accessory",59.5,1788.71
7151,45,Male,No,Smartphone,SKU1001,5,Completed,Paypal,62.25,20.75,3,2024-02-29,Overnight,Accessory,49.88,112.13
7153,29,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3711.68,463.96,8,2023-11-26,Express,"Accessory,Extended Warranty,Extended Warranty",86.94,3798.62
7154,39,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,166.0,20.75,8,2023-12-28,Overnight,,0.0,166.0
7154,39,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2024-01-15,Standard,Impulse Item,40.73,165.23
7155,64,Male,No,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,2023-10-02,Express,"Accessory,Impulse Item,Impulse Item",61.16,2844.92
7157,40,Female,No,Smartphone,SKU1004,2,Completed,Paypal,791.19,791.19,1,2023-12-14,Express,"Extended Warranty,Accessory,Extended Warranty",112.16,903.35
7158,30,Male,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-06-23,Express,"Accessory,Extended Warranty,Impulse Item",88.93,1077.05
7159,68,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,2023-10-31,Standard,Impulse Item,8.19,111.94
7159,68,Male,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2024-02-27,Express,,0.0,247.03
7159,68,Male,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2024-09-08,Standard,"Impulse Item,Accessory,Accessory",52.28,7964.179999999999
7161,22,Female,No,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,2024-01-16,Standard,"Impulse Item,Extended Warranty,Extended Warranty",80.84,821.9300000000001
7161,22,Female,No,Laptop,SKU1005,3,Completed,Cash,2319.8,463.96,5,2024-07-24,Overnight,Impulse Item,7.73,2327.53
7162,73,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,2024-01-23,Overnight,"Extended Warranty,Impulse Item,Impulse Item",80.11,924.94
7162,73,Female,No,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2024-05-22,Standard,"Impulse Item,Extended Warranty",73.62,3321.3399999999997
7163,52,Male,No,Smartphone,SKU1004,2,Completed,Paypal,3955.95,791.19,5,2024-02-03,Standard,"Accessory,Extended Warranty",20.73,3976.68
7164,53,Female,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,2024-03-21,Express,Extended Warranty,6.55,470.51
7164,53,Female,No,Smartphone,SKU1004,2,Completed,Paypal,3164.76,791.19,4,2024-08-28,Express,Impulse Item,17.31,3182.07
7167,27,Male,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,2024-05-14,Express,"Extended Warranty,Impulse Item",59.38,7180.09
7167,27,Male,No,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,2024-08-17,Overnight,Accessory,44.3,4791.4400000000005
7167,27,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2024-08-29,Standard,Accessory,36.25,4783.39
7168,56,Male,No,Laptop,SKU1005,3,Completed,Paypal,4639.6,463.96,10,2024-02-28,Overnight,"Impulse Item,Accessory,Impulse Item",55.97,4695.570000000001
7169,75,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,2024-09-13,Express,"Accessory,Accessory",79.97,4827.110000000001
7172,39,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,4224.15,844.83,5,2023-10-21,Standard,"Impulse Item,Accessory",80.15,4304.299999999999
7173,24,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2023-10-23,Standard,,0.0,3711.68
7173,24,Female,Yes,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2023-12-14,Overnight,"Extended Warranty,Extended Warranty",31.36,5569.69
7173,24,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-01-05,Express,"Extended Warranty,Extended Warranty,Impulse Item",98.93,1788.5900000000001
7176,42,Female,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-01-28,Express,Impulse Item,33.67,824.86
7178,31,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,2023-11-02,Standard,Extended Warranty,22.05,3978.0
7179,57,Female,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2024-02-27,Express,"Impulse Item,Extended Warranty",73.92,7985.82
7183,55,Male,No,Smartphone,SKU1004,2,Completed,Cash,6329.52,791.19,8,2024-03-09,Overnight,"Accessory,Extended Warranty,Accessory",48.35,6377.870000000001
7188,30,Female,No,Laptop,SKU1005,3,Completed,Credit Card,2783.76,463.96,6,2024-09-11,Express,"Impulse Item,Impulse Item,Impulse Item",71.38,2855.1400000000003
7190,65,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,6758.64,844.83,8,2024-09-02,Express,Accessory,8.94,6767.58
7191,35,Female,Yes,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,2024-04-03,Express,"Accessory,Extended Warranty",56.71,1291.8600000000001
7192,22,Male,No,Smartphone,SKU1001,5,Completed,Paypal,166.0,20.75,8,2023-09-29,Overnight,"Accessory,Extended Warranty",79.84,245.84
7192,22,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,2023-12-13,Standard,"Accessory,Accessory,Extended Warranty",81.81,185.56
7193,44,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2024-04-24,Express,Impulse Item,8.68,1591.0600000000002
7194,24,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,2024-05-18,Overnight,Extended Warranty,38.22,79.72
7195,54,Female,No,Smartphone,SKU1004,2,Completed,Cash,6329.52,791.19,8,2023-11-12,Overnight,"Accessory,Accessory",66.54,6396.06
7198,36,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,2024-01-14,Express,"Accessory,Impulse Item",55.2,4802.34
7199,40,Female,No,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,2024-02-07,Standard,"Extended Warranty,Accessory,Extended Warranty",96.04,3343.7599999999998
7203,21,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-07-17,Express,,0.0,1729.21
7205,53,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2023-11-19,Overnight,Accessory,7.52,152.77
7208,46,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,2023-11-12,Standard,"Impulse Item,Impulse Item",36.13,5105.11
7210,74,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,207.5,20.75,10,2023-11-23,Overnight,"Extended Warranty,Extended Warranty,Impulse Item",101.78,309.28
7210,74,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,2024-04-20,Overnight,"Impulse Item,Extended Warranty,Extended Warranty",110.79,4066.74
7211,77,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2024-02-29,Standard,"Impulse Item,Impulse Item",86.36,4833.5
7212,75,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2024-09-10,Standard,,0.0,3164.76
7213,49,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,83.0,20.75,4,2023-11-24,Express,,0.0,83.0
